question,label
배재대 근처 괜찮은 돈가스 어디 있니,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 횟집 어디 있니,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 냉면 어디 있니,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 아귀찜 어디 있니,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 삼계탕 어디 있니,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 콩국수 어디 있니,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 중국집 어디 있니,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 카페 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 고깃집 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 삼겹살 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 짜장면 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 칼국수 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 피자 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 떡볶이 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 짬뽕 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 닭발 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 돈가스 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 횟집 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 냉면 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 아귀찜 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 삼계탕 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 콩국수 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 중국집 알고싶어,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 카페 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 고깃집 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 삼겹살 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 짜장면 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 칼국수 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 피자 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 떡볶이 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 짬뽕 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 닭발 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 돈가스 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 횟집 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 냉면 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 아귀찜 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 삼계탕 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 콩국수 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 중국집 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 근처 괜찮은 카페 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 고깃집 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 삼겹살 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 짜장면 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 칼국수 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 피자 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 떡볶이 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 짬뽕 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 닭발 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 돈가스 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 횟집 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 냉면 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 아귀찜 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 삼계탕 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 콩국수 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 중국집 알려주세요,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 카페 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 고깃집 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 삼겹살 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 짜장면 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 칼국수 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 피자 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 떡볶이 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 짬뽕 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 닭발 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 돈가스 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 횟집 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 냉면 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 아귀찜 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 삼계탕 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 콩국수 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 중국집 알려주라,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 카페 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 고깃집 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 삼겹살 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 짜장면 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 칼국수 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 피자 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 떡볶이 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 짬뽕 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 닭발 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 돈가스 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 횟집 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 냉면 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 아귀찜 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 삼계탕 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 콩국수 알려줄래,S-LOCATION O O S-PLACE O
배재대 근처 괜찮은 중국집 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 카페 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 고깃집 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 삼겹살 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 짜장면 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 칼국수 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 피자 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 떡볶이 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 짬뽕 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 닭발 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 돈가스 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 횟집 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 냉면 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 아귀찜 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 삼계탕 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 콩국수 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 중국집 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 카페 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 고깃집 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 삼겹살 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 짜장면 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 칼국수 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 피자 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 떡볶이 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 짬뽕 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 닭발 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 돈가스 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 횟집 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 냉면 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 아귀찜 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 삼계탕 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 콩국수 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 중국집 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 카페 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 고깃집 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 삼겹살 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 짜장면 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 칼국수 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 피자 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 떡볶이 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 짬뽕 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 닭발 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 돈가스 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 횟집 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 냉면 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 아귀찜 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 삼계탕 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 콩국수 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 중국집 어디 있니,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 카페 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 고깃집 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 삼겹살 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 짜장면 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 칼국수 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 피자 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 떡볶이 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 짬뽕 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 닭발 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 돈가스 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 횟집 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 냉면 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 아귀찜 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 삼계탕 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 콩국수 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 중국집 알고싶어,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 카페 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 고깃집 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 삼겹살 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 짜장면 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 칼국수 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 피자 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 떡볶이 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 짬뽕 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 닭발 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 돈가스 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 횟집 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 냉면 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 아귀찜 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 삼계탕 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 콩국수 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 중국집 추천해 주라,S-LOCATION O O S-PLACE O O
배재대 주변 괜찮은 카페 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 고깃집 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 삼겹살 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 짜장면 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 칼국수 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 피자 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 떡볶이 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 짬뽕 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 닭발 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 돈가스 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 횟집 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 냉면 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 아귀찜 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 삼계탕 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 콩국수 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 중국집 알려주세요,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 카페 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 고깃집 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 삼겹살 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 짜장면 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 칼국수 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 피자 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 떡볶이 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 짬뽕 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 닭발 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 돈가스 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 횟집 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 냉면 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 아귀찜 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 삼계탕 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 콩국수 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 중국집 알려주라,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 카페 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 고깃집 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 삼겹살 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 짜장면 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 칼국수 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 피자 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 떡볶이 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 짬뽕 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 닭발 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 돈가스 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 횟집 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 냉면 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 아귀찜 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 삼계탕 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 콩국수 알려줄래,S-LOCATION O O S-PLACE O
배재대 주변 괜찮은 중국집 알려줄래,S-LOCATION O O S-PLACE O
배재대 정문 괜찮은 카페 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 고깃집 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 삼겹살 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 짜장면 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 칼국수 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 피자 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 떡볶이 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 짬뽕 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 닭발 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 돈가스 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 횟집 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 냉면 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 아귀찜 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 삼계탕 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 콩국수 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 중국집 추천해 줘,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 카페 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 고깃집 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 삼겹살 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 짜장면 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 칼국수 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 피자 어디 있냐,S-LOCATION O O S-PLACE O O
배재대 정문 괜찮은 떡볶이 어디 있냐,S-LOCATION O O S-PLACE O O
